signal,program_code,exhibition_date,program_start_time,average_audience
SP1,PTV1,2020-05-01,2020-05-01T15:00:00.000Z,1230377.2857142857
SP1,TELA,2020-04-20,2020-04-21T02:16:00.000Z,1810937.7636363637
PE1,CORO,2020-05-21,2020-05-21T12:50:00.000Z,151752.320754717
SP1,N18H,2020-04-29,2020-04-29T21:31:00.000Z,1765689.9142857143
SP1,MALH,2020-05-12,2020-05-12T21:05:00.000Z,1685386.7407407407
RJ,AUTO,2020-05-31,2020-05-31T12:32:00.000Z,475567.46428571426
SP1,JHOJ,2020-05-21,2020-05-21T16:25:00.000Z,1159528.202247191
BH,SAME,2020-05-22,2020-05-22T05:11:00.000Z,85619.95652173914
BH,BPRA,2020-05-21,2020-05-21T09:00:00.000Z,95533.21476510067
PE1,N20H,2020-06-08,2020-06-09T00:38:00.000Z,941800.1276595745
PE1,TARA,2020-04-15,2020-04-15T17:56:00.000Z,570381.1923076923
SP1,COR1,2020-05-31,2020-05-31T05:20:00.000Z,442458.47
RJ,HUCK,2020-05-30,2020-05-30T18:49:00.000Z,960303.0891719746
DF,NBRA,2020-06-16,2020-06-16T11:30:00.000Z,113189.65934065935
DF,JHOJ,2020-06-29,2020-06-29T16:25:00.000Z,161151.2142857143
PE1,FATI,2020-04-28,2020-04-28T13:45:00.000Z,255244.87837837837
RJ,TECN,2020-06-13,2020-06-14T01:30:00.000Z,1311132.0714285714
PE1,BIAL,2020-06-05,2020-06-05T04:27:00.000Z,49667.34285714286
PE1,TARA,2020-06-22,2020-06-22T18:01:00.000Z,323246.625
DF,SUCI,2020-05-30,2020-05-30T03:43:00.000Z,43980.59813084112
RJ,BIGB,2020-04-14,2020-04-15T01:33:00.000Z,2494706.661016949
SP1,N19H,2020-05-28,2020-05-28T22:40:00.000Z,2848409.1428571427
RJ,N20H,2020-06-16,2020-06-17T00:36:00.000Z,2481179.5614035088
PE1,SSUP,2020-05-01,2020-05-02T02:20:00.000Z,250214.8775510204
RJ,BIAL,2020-05-27,2020-05-27T04:19:00.000Z,474352.8125
DF,NBRA,2020-05-07,2020-05-07T11:30:00.000Z,122359.96202531646
SP1,CINE,2020-04-15,2020-04-16T02:18:00.000Z,1837152.088888889
RJ,COR1,2020-06-08,2020-06-08T05:47:00.000Z,314051.16438356164
SP1,JHOJ,2020-04-18,2020-04-18T16:25:00.000Z,1249596.3529411764
BH,FATI,2020-05-26,2020-05-26T13:00:00.000Z,143087.93333333332
BH,COR2,2020-06-06,2020-06-06T06:41:00.000Z,75047.12328767123
BH,TEMS,2020-06-06,2020-06-06T17:06:00.000Z,339400.44444444444
RJ,JGLO,2020-05-11,2020-05-11T04:13:00.000Z,503052.5689655172
BH,BPRA,2020-04-24,2020-04-24T09:00:00.000Z,123267.04026845637
PE1,VALE,2020-04-23,2020-04-23T19:43:00.000Z,794978.802631579
PE1,JNAC,2020-06-10,2020-06-10T23:30:00.000Z,741318.1449275363
SP1,MALH,2020-04-21,2020-04-21T21:05:00.000Z,1594105.7
DF,N19H,2020-06-11,2020-06-11T22:37:00.000Z,379647.1923076923
PE1,JNAC,2020-04-09,2020-04-09T23:30:00.000Z,897057.5
PE1,MALH,2020-06-08,2020-06-08T21:07:00.000Z,547541.074074074
BH,AUTO,2020-06-28,2020-06-28T12:28:00.000Z,282123.34375
BH,DOMA,2020-05-03,2020-05-04T01:48:00.000Z,365473.5517241379
BH,COR1,2020-04-25,2020-04-25T06:37:00.000Z,68512.15384615384
SP1,BIAL,2020-06-26,2020-06-26T04:14:00.000Z,564138.8571428572
SP1,ALTA,2020-05-02,2020-05-03T02:11:00.000Z,980971.4731182796
RJ,CIMA,2020-04-12,2020-04-12T04:30:00.000Z,477230.6891891892
SP1,CIMA,2020-06-14,2020-06-14T03:54:00.000Z,801853.0333333333
SP1,TECN,2020-06-13,2020-06-14T01:30:00.000Z,1713323.0714285714
BH,N19H,2020-06-24,2020-06-24T22:40:00.000Z,1015354.693877551
RJ,GLCO,2020-06-14,2020-06-14T10:26:00.000Z,428494.13333333336
RJ,COR1,2020-06-14,2020-06-14T05:25:00.000Z,394987.15789473685
RJ,SAME,2020-06-05,2020-06-05T05:02:00.000Z,350481.78723404254
DF,PTV2,2020-06-26,2020-06-26T22:08:00.000Z,322645.48484848486
PE1,N19H,2020-06-04,2020-06-04T22:39:00.000Z,887146.72
BH,SAME,2020-05-14,2020-05-14T04:42:00.000Z,166018.77777777778
DF,N18H,2020-06-15,2020-06-15T21:29:00.000Z,266020.25641025644
PE1,CASA,2020-06-06,2020-06-06T09:50:00.000Z,86034.55305466238
RJ,PTV1,2020-04-21,2020-04-21T15:01:00.000Z,1164625.9277108433
PE1,EMPR,2020-04-19,2020-04-19T10:54:00.000Z,162915.7027027027
DF,PTV1,2020-05-07,2020-05-07T15:00:00.000Z,214439.55952380953
PE1,N19S,2020-05-23,2020-05-23T22:36:00.000Z,796825.9056603773
DF,BIAL,2020-06-30,2020-06-30T04:20:00.000Z,31729.027777777777
DF,MISA,2020-05-10,2020-05-10T09:11:00.000Z,59516.737704918036
BH,BIAL,2020-06-04,2020-06-04T04:32:00.000Z,102573.51111111112
PE1,JGLO,2020-05-22,2020-05-22T03:23:00.000Z,153534.78461538462
SP1,PTV2,2020-06-10,2020-06-10T22:06:00.000Z,2114445.242424242
BH,N19H,2020-06-17,2020-06-17T22:40:00.000Z,979336.224489796
RJ,AUTO,2020-06-14,2020-06-14T12:32:00.000Z,543215.9285714285
SP1,SHOV,2020-06-07,2020-06-07T15:30:00.000Z,790999.4266666666
DF,VALE,2020-06-26,2020-06-26T19:46:00.000Z,210203.53846153847
RJ,JNAC,2020-06-17,2020-06-17T23:30:00.000Z,2161228.2769230767
BH,MALH,2020-04-09,2020-04-09T20:55:00.000Z,533327.303030303
RJ,N18H,2020-06-12,2020-06-12T21:32:00.000Z,1374888.611111111
PE1,N18H,2020-05-15,2020-05-15T21:30:00.000Z,734760.5555555555
PE1,BIAL,2020-06-16,2020-06-16T04:14:00.000Z,117557.0
RJ,VALE,2020-04-21,2020-04-21T19:52:00.000Z,1996596.0
DF,PTV2,2020-06-08,2020-06-08T22:10:00.000Z,390446.6875
BH,N20H,2020-04-10,2020-04-11T00:29:00.000Z,933385.6612903225
SP1,TMAX,2020-06-21,2020-06-21T16:56:00.000Z,1159211.5887096773
DF,JGLO,2020-04-27,2020-04-27T04:51:00.000Z,49655.63157894737
BH,JGLO,2020-04-14,2020-04-14T03:17:00.000Z,350462.224137931
SP1,CORO,2020-05-15,2020-05-15T12:50:00.000Z,546857.0188679246
RJ,MALH,2020-05-06,2020-05-06T21:03:00.000Z,1374771.2666666666
SP1,JGLO,2020-05-20,2020-05-20T03:34:00.000Z,665000.6909090909
BH,SHO5,2020-05-07,2020-05-07T03:06:00.000Z,235535.23913043478
RJ,CORO,2020-04-22,2020-04-22T12:50:00.000Z,595750.4629629629
RJ,BPRA,2020-05-01,2020-05-01T08:59:00.000Z,476825.42
BH,ALTA,2020-06-13,2020-06-14T02:41:00.000Z,187751.14423076922
RJ,FATI,2020-05-20,2020-05-20T13:43:00.000Z,476084.78205128206
BH,VALE,2020-04-29,2020-04-29T19:45:00.000Z,726842.2222222222
DF,JGLO,2020-06-04,2020-06-04T03:33:00.000Z,49188.15254237288
BH,HORA,2020-05-29,2020-05-29T07:00:00.000Z,48594.975
PE1,JHOJ,2020-06-18,2020-06-18T16:25:00.000Z,294719.2268041237
SP1,JNAC,2020-06-29,2020-06-29T23:30:00.000Z,2904110.2784810127
PE1,PTV2,2020-06-08,2020-06-08T22:12:00.000Z,906906.0333333333
DF,SAME,2020-04-28,2020-04-28T04:17:00.000Z,90868.95833333333
DF,TARA,2020-05-18,2020-05-18T17:57:00.000Z,117663.12871287129
PE1,FATI,2020-06-02,2020-06-02T13:00:00.000Z,180589.53333333333
RJ,MALH,2020-04-09,2020-04-09T20:58:00.000Z,1681868.3548387096
BH,NBRA,2020-04-17,2020-04-17T11:30:00.000Z,180961.2857142857
SP1,NBRA,2020-05-04,2020-05-04T11:30:00.000Z,838412.2278481013
DF,JNAC,2020-05-01,2020-05-01T23:30:00.000Z,323876.27419354836
RJ,BIAL,2020-05-19,2020-05-19T04:14:00.000Z,544913.4705882353
RJ,TARA,2020-05-14,2020-05-14T17:58:00.000Z,974583.595505618
DF,ESPO,2020-06-14,2020-06-14T13:00:00.000Z,103308.61875
BH,MALH,2020-06-26,2020-06-26T21:07:00.000Z,631756.6296296297
PE1,TARA,2020-05-06,2020-05-06T17:56:00.000Z,384394.3523809524
SP1,MALH,2020-06-17,2020-06-17T21:07:00.000Z,1668666.1851851852
RJ,COR1,2020-06-02,2020-06-02T05:22:00.000Z,296647.1632653061
RJ,HORA,2020-05-12,2020-05-12T07:00:00.000Z,217275.8655462185
BH,PTV2,2020-04-24,2020-04-24T22:12:00.000Z,878303.5483870967
PE1,BPRA,2020-05-12,2020-05-12T09:00:00.000Z,212167.30872483223
DF,PTV2,2020-05-08,2020-05-08T22:11:00.000Z,320626.8125
BH,NBRA,2020-06-12,2020-06-12T11:30:00.000Z,112272.61538461539
SP1,N20H,2020-05-25,2020-05-26T00:35:00.000Z,3312217.306451613
RJ,VALE,2020-05-22,2020-05-22T19:42:00.000Z,1425102.6551724137
PE1,SHOV,2020-05-03,2020-05-03T15:17:00.000Z,267972.2419354839
SP1,JHOJ,2020-05-02,2020-05-02T16:25:00.000Z,1390386.985074627
PE1,COR1,2020-04-09,2020-04-09T04:47:00.000Z,75309.07518796992
RJ,MALH,2020-06-04,2020-06-04T21:06:00.000Z,1456899.4615384615
DF,COR1,2020-04-28,2020-04-28T05:05:00.000Z,38159.41739130435
DF,COR1,2020-05-26,2020-05-26T05:39:00.000Z,22508.58024691358
SP1,SUCI,2020-06-13,2020-06-13T04:25:00.000Z,613441.3557692308
SP1,COR1,2020-06-27,2020-06-27T05:49:00.000Z,334799.6
RJ,PTV1,2020-04-17,2020-04-17T15:02:00.000Z,1223267.6097560977
PE1,PT2S,2020-06-13,2020-06-13T22:15:00.000Z,765017.2608695652
SP1,MALH,2020-05-29,2020-05-29T21:02:00.000Z,1468640.7142857143
BH,NBRA,2020-06-25,2020-06-25T11:30:00.000Z,119472.67415730337
RJ,NBRA,2020-06-05,2020-06-05T11:30:00.000Z,710025.7272727273
PE1,HORA,2020-06-22,2020-06-22T07:00:00.000Z,42709.958333333336
DF,HORA,2020-06-26,2020-06-26T07:00:00.000Z,22335.175
PE1,CIMA,2020-04-26,2020-04-26T04:22:00.000Z,89865.7951807229
RJ,N19H,2020-06-19,2020-06-19T22:43:00.000Z,2049315.5217391304
PE1,DOMA,2020-05-10,2020-05-11T01:47:00.000Z,279736.65137614676
RJ,DOMA,2020-05-17,2020-05-18T01:38:00.000Z,860612.0964912281
DF,COR2,2020-06-20,2020-06-20T06:57:00.000Z,29940.626865671642
DF,FATI,2020-05-01,2020-05-01T13:43:00.000Z,91920.78947368421
RJ,TMAX,2020-05-03,2020-05-03T16:18:00.000Z,940386.5616438356
SP1,COR2,2020-05-15,2020-05-15T06:24:00.000Z,327595.63157894736
SP1,SAME,2020-05-06,2020-05-06T04:08:00.000Z,546925.5119047619
PE1,JGLO,2020-05-19,2020-05-19T03:13:00.000Z,218301.47540983607
SP1,N20H,2020-04-29,2020-04-30T00:44:00.000Z,3371603.26984127
DF,JNAC,2020-06-08,2020-06-08T23:30:00.000Z,390141.26470588235
RJ,ALTA,2020-06-27,2020-06-28T02:21:00.000Z,720658.3303571428
SP1,JNAC,2020-04-24,2020-04-24T23:30:00.000Z,3094989.4270833335
PE1,MALH,2020-05-29,2020-05-29T21:01:00.000Z,573323.5
SP1,SAME,2020-04-29,2020-04-29T04:14:00.000Z,653150.2553191489
BH,JNAC,2020-05-21,2020-05-21T23:30:00.000Z,857617.4285714285
RJ,PREG,2020-06-27,2020-06-27T04:13:00.000Z,451294.1157894737
RJ,COR1,2020-06-27,2020-06-27T05:48:00.000Z,348414.8241758242
BH,JNAC,2020-05-04,2020-05-04T23:30:00.000Z,809976.0972222222
PE1,BPRA,2020-06-08,2020-06-08T09:00:00.000Z,189634.64429530202
DF,PTV1,2020-05-26,2020-05-26T15:00:00.000Z,200796.29761904763
RJ,PTV2,2020-04-09,2020-04-09T22:11:00.000Z,1937430.4516129033
PE1,MALH,2020-05-07,2020-05-07T21:01:00.000Z,632703.3
RJ,ESPO,2020-04-19,2020-04-19T13:00:00.000Z,597884.3489932886
BH,CASA,2020-06-27,2020-06-27T09:50:00.000Z,80916.25566343042
PE1,FATI,2020-04-21,2020-04-21T13:45:00.000Z,233358.57894736843
PE1,JGLO,2020-05-08,2020-05-08T03:15:00.000Z,144581.90476190476
RJ,JGLO,2020-04-28,2020-04-28T03:14:00.000Z,1394430.2698412698
BH,CASA,2020-06-20,2020-06-20T09:50:00.000Z,104234.42580645162
DF,N19H,2020-06-26,2020-06-26T22:41:00.000Z,357888.6875
DF,CASA,2020-06-06,2020-06-06T09:50:00.000Z,61883.440514469454
PE1,BPRA,2020-05-18,2020-05-18T09:00:00.000Z,197152.38926174497
PE1,PTV2,2020-05-18,2020-05-18T22:11:00.000Z,888544.625
PE1,SHOV,2020-06-07,2020-06-07T15:30:00.000Z,232443.84
RJ,VALE,2020-06-19,2020-06-19T19:41:00.000Z,1814873.9545454546
DF,PTV1,2020-06-15,2020-06-15T15:01:00.000Z,222346.2891566265
PE1,TELA,2020-06-15,2020-06-16T01:22:00.000Z,561053.9672131147
RJ,BPRA,2020-05-18,2020-05-18T09:00:00.000Z,570315.22147651
DF,COR1,2020-05-25,2020-05-25T05:47:00.000Z,29241.602739726026
BH,JHOJ,2020-05-02,2020-05-02T16:25:00.000Z,361117.94029850746
RJ,JHOJ,2020-05-05,2020-05-05T16:25:00.000Z,1055257.3804347827
DF,PTV1,2020-05-21,2020-05-21T15:01:00.000Z,198918.97590361445
PE1,JNAC,2020-04-16,2020-04-16T23:30:00.000Z,934350.8732394367
BH,N19H,2020-06-30,2020-06-30T22:36:00.000Z,982561.9811320754
PE1,VALE,2020-06-17,2020-06-17T19:47:00.000Z,722966.5316455696
DF,SAME,2020-04-23,2020-04-23T04:18:00.000Z,72165.02173913043
SP1,NBRA,2020-06-19,2020-06-19T11:30:00.000Z,668219.988764045
SP1,JHOJ,2020-04-10,2020-04-10T16:25:00.000Z,1418567.4680851065
BH,JNAC,2020-04-09,2020-04-09T23:30:00.000Z,822099.9666666667
RJ,PTV1,2020-06-06,2020-06-06T15:01:00.000Z,822612.1617647059
DF,JNAC,2020-04-09,2020-04-09T23:30:00.000Z,296927.68333333335
PE1,ALTA,2020-05-30,2020-05-31T02:00:00.000Z,217201.43689320388
RJ,N18H,2020-04-10,2020-04-10T21:32:00.000Z,1603506.6666666667
RJ,COR1,2020-04-26,2020-04-26T05:45:00.000Z,380799.9733333333
DF,NBRA,2020-05-21,2020-05-21T11:30:00.000Z,95095.525
SP1,HORA,2020-06-24,2020-06-24T07:00:00.000Z,355151.2268907563
SP1,FATI,2020-05-04,2020-05-04T13:43:00.000Z,680988.2564102564
DF,MALH,2020-04-17,2020-04-17T21:07:00.000Z,212189.48484848486
DF,N19S,2020-04-18,2020-04-18T22:42:00.000Z,294650.6595744681
BH,HORA,2020-05-28,2020-05-28T07:00:00.000Z,47672.525
DF,BPRA,2020-04-30,2020-04-30T09:00:00.000Z,95463.04697986577
SP1,N20H,2020-05-19,2020-05-20T00:42:00.000Z,3322756.7413793104
SP1,JGLO,2020-05-06,2020-05-06T03:05:00.000Z,824572.8888888889
DF,PTV1,2020-05-04,2020-05-04T15:01:00.000Z,213859.09638554216
PE1,COR1,2020-05-26,2020-05-26T05:39:00.000Z,36311.20987654321
DF,MBOA,2020-04-11,2020-04-11T18:14:00.000Z,118205.41304347826
BH,SAME,2020-04-24,2020-04-24T04:56:00.000Z,126718.6170212766
RJ,FANT,2020-05-31,2020-05-31T22:59:00.000Z,1299511.6457142858
DF,CINE,2020-06-03,2020-06-04T01:42:00.000Z,182236.56603773584
SP1,JGLO,2020-04-21,2020-04-21T03:14:00.000Z,1680381.06779661
RJ,ZORR,2020-05-09,2020-05-10T01:56:00.000Z,1662736.142857143
RJ,FATI,2020-04-23,2020-04-23T13:45:00.000Z,560497.7142857143
BH,ALTA,2020-05-02,2020-05-03T02:12:00.000Z,274795.3695652174
SP1,COR1,2020-06-23,2020-06-23T05:34:00.000Z,335810.77906976745
PE1,DFAU,2020-05-03,2020-05-03T21:06:00.000Z,486716.33628318587
RJ,DFAU,2020-05-31,2020-05-31T21:04:00.000Z,891991.6869565217
PE1,MALH,2020-06-18,2020-06-18T21:06:00.000Z,740981.0
BH,SAME,2020-05-05,2020-05-05T04:23:00.000Z,169711.29166666666
SP1,N19S,2020-04-11,2020-04-11T22:39:00.000Z,2219437.46
DF,BIGB,2020-04-27,2020-04-28T01:38:00.000Z,400802.55555555556
SP1,PTV1,2020-04-16,2020-04-16T15:00:00.000Z,1276883.2261904762
SP1,FGGE,2020-05-17,2020-05-17T18:48:00.000Z,1284696.5072463767
BH,N18H,2020-06-16,2020-06-16T21:35:00.000Z,799671.7297297297
SP1,N19H,2020-05-04,2020-05-04T22:42:00.000Z,2796209.1063829786
BH,JHOJ,2020-05-09,2020-05-09T16:25:00.000Z,365104.53846153844
DF,SHOV,2020-05-03,2020-05-03T15:17:00.000Z,95122.87096774194
RJ,SHT1,2020-05-12,2020-05-13T01:37:00.000Z,1457265.5238095238
SP1,JGLO,2020-04-14,2020-04-14T03:17:00.000Z,1299504.948275862
BH,N19H,2020-05-07,2020-05-07T22:41:00.000Z,952816.7083333334
SP1,PTV1,2020-05-25,2020-05-25T15:02:00.000Z,1140075.268292683
PE1,SAME,2020-05-26,2020-05-26T04:58:00.000Z,56522.5
DF,VALE,2020-05-15,2020-05-15T19:41:00.000Z,206874.07317073172
RJ,PTV1,2020-06-30,2020-06-30T15:00:00.000Z,955073.369047619
BH,JHOJ,2020-04-29,2020-04-29T16:25:00.000Z,358958.72043010755
BH,JGLO,2020-04-29,2020-04-29T03:18:00.000Z,203179.30357142858
PE1,PTV2,2020-05-04,2020-05-04T22:08:00.000Z,1054383.6875
SP1,N20H,2020-04-24,2020-04-25T01:06:00.000Z,3494363.8387096776
BH,AUTO,2020-05-03,2020-05-03T12:14:00.000Z,196143.06451612903
RJ,GRUD,2020-05-24,2020-05-24T11:34:00.000Z,656713.8421052631
PE1,JGLO,2020-06-19,2020-06-20T02:54:00.000Z,155530.38596491228
SP1,COR1,2020-04-26,2020-04-26T05:47:00.000Z,497017.65753424657
BH,FATI,2020-06-29,2020-06-29T12:59:00.000Z,143356.79338842974
PE1,TELA,2020-06-08,2020-06-09T01:25:00.000Z,524081.826446281
RJ,JGLO,2020-05-26,2020-05-26T03:19:00.000Z,797429.1551724138
PE1,PTV2,2020-06-24,2020-06-24T22:07:00.000Z,768742.9666666667
PE1,HORA,2020-06-25,2020-06-25T07:00:00.000Z,35965.09166666667
RJ,PT2S,2020-06-20,2020-06-20T22:12:00.000Z,1544265.5925925926
SP1,MALH,2020-04-17,2020-04-17T21:08:00.000Z,1821794.28125
BH,MALH,2020-06-24,2020-06-24T21:05:00.000Z,700002.2962962963
SP1,PTV2,2020-06-19,2020-06-19T22:11:00.000Z,2039354.696969697
SP1,N19H,2020-04-13,2020-04-13T22:44:00.000Z,2717692.0888888887
RJ,NBRA,2020-06-24,2020-06-24T11:30:00.000Z,547795.9662921348
PE1,TMAX,2020-06-07,2020-06-07T16:45:00.000Z,266453.0564516129
PE1,TARA,2020-05-28,2020-05-28T18:06:00.000Z,454672.1212121212
RJ,MALH,2020-06-25,2020-06-25T21:03:00.000Z,1462938.2903225806
RJ,FATI,2020-05-21,2020-05-21T13:43:00.000Z,429529.03846153844
SP1,FATI,2020-06-05,2020-06-05T12:59:00.000Z,617564.475409836
BH,COR2,2020-06-19,2020-06-19T07:08:00.000Z,54607.056603773584
DF,N18H,2020-05-12,2020-05-12T21:28:00.000Z,208987.47222222222
RJ,BIAL,2020-06-22,2020-06-22T04:14:00.000Z,518616.0833333333
RJ,JNAC,2020-05-06,2020-05-06T23:30:00.000Z,1962932.6811594204
RJ,FATI,2020-05-19,2020-05-19T13:43:00.000Z,454943.28571428574
DF,NBRA,2020-04-16,2020-04-16T11:30:00.000Z,142480.6923076923
SP1,FATI,2020-06-17,2020-06-17T13:01:00.000Z,550654.1440677966
RJ,N18H,2020-05-12,2020-05-12T21:32:00.000Z,1539637.1081081082
BH,JGLO,2020-06-02,2020-06-02T03:10:00.000Z,257027.41666666666
PE1,N18H,2020-04-23,2020-04-23T21:33:00.000Z,646658.3333333334
PE1,DOMA,2020-05-03,2020-05-04T01:49:00.000Z,286734.33720930235
SP1,MALH,2020-06-23,2020-06-23T21:03:00.000Z,1574673.423076923
RJ,SHOV,2020-05-24,2020-05-24T15:32:00.000Z,905323.0416666666
DF,HORA,2020-06-25,2020-06-25T07:00:00.000Z,21023.758333333335
SP1,VOIK,2020-04-12,2020-04-12T15:30:00.000Z,1016308.9666666667
DF,NBRA,2020-04-28,2020-04-28T11:30:00.000Z,130819.1375
BH,ESPO,2020-04-12,2020-04-12T13:00:00.000Z,306718.39597315434
BH,VALE,2020-05-21,2020-05-21T19:40:00.000Z,722076.1585365854
PE1,MALH,2020-04-17,2020-04-17T21:07:00.000Z,697262.9696969697
DF,ZORR,2020-05-09,2020-05-10T01:56:00.000Z,188813.8148148148
PE1,HORA,2020-04-15,2020-04-15T07:00:00.000Z,72308.28333333334
BH,JGLO,2020-05-27,2020-05-27T03:20:00.000Z,93968.64406779662
DF,NBRA,2020-04-23,2020-04-23T11:30:00.000Z,150973.12987012987
PE1,N19S,2020-06-13,2020-06-13T22:38:00.000Z,792571.8039215687
BH,N18H,2020-06-17,2020-06-17T21:36:00.000Z,785965.5588235294
PE1,JHOJ,2020-06-05,2020-06-05T16:25:00.000Z,244537.11956521738
RJ,TARA,2020-06-05,2020-06-05T17:57:00.000Z,860727.5363636364
DF,JGLO,2020-05-29,2020-05-30T02:52:00.000Z,61061.36666666667
SP1,JHOJ,2020-05-28,2020-05-28T16:25:00.000Z,1134720.3465346536
SP1,SAME,2020-05-28,2020-05-28T05:04:00.000Z,549472.552631579
SP1,JHOJ,2020-05-23,2020-05-23T16:10:00.000Z,1344727.078125
RJ,FGGE,2020-06-07,2020-06-07T18:57:00.000Z,661340.6370967742
RJ,CORO,2020-04-21,2020-04-21T12:52:00.000Z,658143.0188679246
DF,SAME,2020-04-09,2020-04-09T04:01:00.000Z,57440.53333333333
RJ,COR3,2020-05-16,2020-05-16T08:10:00.000Z,228286.2602739726
SP1,MALH,2020-06-04,2020-06-04T21:05:00.000Z,1587440.8461538462
DF,NBRA,2020-04-27,2020-04-27T11:30:00.000Z,127968.175
SP1,N18H,2020-04-16,2020-04-16T21:42:00.000Z,1774610.2
RJ,FATI,2020-06-22,2020-06-22T13:00:00.000Z,555923.5
DF,BIAL,2020-06-01,2020-06-01T04:36:00.000Z,59516.27272727273
RJ,PTV1,2020-05-07,2020-05-07T15:00:00.000Z,1121062.5238095238
SP1,TNOB,2020-04-21,2020-04-22T02:27:00.000Z,1901738.0217391304
PE1,BPRA,2020-05-06,2020-05-06T09:00:00.000Z,214513.76510067115
RJ,N20H,2020-04-17,2020-04-18T00:40:00.000Z,2404598.6666666665
SP1,N18H,2020-04-30,2020-04-30T21:32:00.000Z,1705198.4210526317
DF,COR1,2020-06-09,2020-06-09T05:44:00.000Z,18656.986842105263
BH,FATI,2020-06-02,2020-06-02T13:00:00.000Z,107290.81666666667
SP1,FATI,2020-05-01,2020-05-01T13:43:00.000Z,726523.0394736842
SP1,N20H,2020-04-28,2020-04-29T00:40:00.000Z,3364678.6825396824
PE1,N18H,2020-06-19,2020-06-19T21:34:00.000Z,694459.0256410256
DF,NBRA,2020-06-25,2020-06-25T11:30:00.000Z,72636.11235955056
RJ,COR1,2020-06-15,2020-06-15T05:39:00.000Z,313771.0864197531
PE1,JHOJ,2020-06-08,2020-06-08T16:25:00.000Z,319741.81111111114
DF,COR1,2020-06-23,2020-06-23T05:36:00.000Z,19836.428571428572
DF,HORA,2020-05-19,2020-05-19T07:00:00.000Z,37916.49166666667
RJ,JHOJ,2020-06-20,2020-06-20T16:05:00.000Z,957347.6153846154
BH,PTV1,2020-05-16,2020-05-16T15:00:00.000Z,357075.96875
DF,N19H,2020-06-16,2020-06-16T22:45:00.000Z,393655.54545454547
SP1,DOMA,2020-04-19,2020-04-20T02:56:00.000Z,1175517.0333333334
BH,SHT1,2020-06-23,2020-06-24T01:26:00.000Z,450886.2888888889
PE1,PTV1,2020-04-20,2020-04-20T15:00:00.000Z,393948.77647058823
SP1,JHOJ,2020-06-19,2020-06-19T16:25:00.000Z,950742.6421052632
RJ,PTV2,2020-06-05,2020-06-05T22:12:00.000Z,1751890.3448275863
RJ,PREG,2020-04-23,2020-04-24T02:36:00.000Z,938762.9523809524
BH,NBRA,2020-04-20,2020-04-20T11:30:00.000Z,177290.83333333334
SP1,PTV2,2020-04-28,2020-04-28T22:09:00.000Z,2321238.806451613
RJ,PTV2,2020-06-29,2020-06-29T22:06:00.000Z,1848572.09375
RJ,TARA,2020-06-29,2020-06-29T18:03:00.000Z,825078.7553191489
DF,COR2,2020-05-22,2020-05-22T07:28:00.000Z,16930.784090909092
RJ,NBRA,2020-04-21,2020-04-21T11:30:00.000Z,721107.8641975309
DF,JGLO,2020-06-19,2020-06-20T02:54:00.000Z,59694.491228070176
DF,COR1,2020-05-07,2020-05-07T05:42:00.000Z,43585.38461538462
SP1,TECA,2020-05-02,2020-05-03T01:30:00.000Z,2313889.3076923075
PE1,JNAC,2020-04-14,2020-04-14T23:30:00.000Z,908648.6290322581
SP1,CASA,2020-06-13,2020-06-13T09:50:00.000Z,448615.17475728155
BH,N19H,2020-04-23,2020-04-23T22:39:00.000Z,972802.0
PE1,HORA,2020-06-17,2020-06-17T07:00:00.000Z,45362.275
SP1,NBRA,2020-06-01,2020-06-01T11:30:00.000Z,706245.5444444445
DF,TARA,2020-06-29,2020-06-29T18:03:00.000Z,125618.49462365592
DF,GRUD,2020-05-24,2020-05-24T11:33:00.000Z,156463.45614035087
RJ,CORO,2020-05-08,2020-05-08T12:52:00.000Z,367970.3846153846
PE1,N18H,2020-04-10,2020-04-10T21:30:00.000Z,533014.8461538461
PE1,COR1,2020-06-16,2020-06-16T05:37:00.000Z,63495.614457831325
PE1,ESBN,2020-05-16,2020-05-16T16:57:00.000Z,241966.69642857142
BH,COR2,2020-05-02,2020-05-02T07:21:00.000Z,65747.213592233
PE1,SHT1,2020-06-30,2020-07-01T01:42:00.000Z,432388.72
BH,HUCK,2020-04-18,2020-04-18T18:59:00.000Z,395181.63924050634
DF,SHOV,2020-04-26,2020-04-26T15:15:00.000Z,100287.15625
SP1,JHOJ,2020-06-03,2020-06-03T16:25:00.000Z,1113623.1333333333
BH,HORA,2020-06-19,2020-06-19T07:00:00.000Z,54634.47899159664
DF,BPRA,2020-04-13,2020-04-13T09:00:00.000Z,85344.84563758389
BH,MALH,2020-06-15,2020-06-15T21:07:00.000Z,739628.3333333334
SP1,N20H,2020-05-29,2020-05-30T00:38:00.000Z,3064408.930232558
SP1,PTV1,2020-05-20,2020-05-20T15:01:00.000Z,1238369.5421686748
DF,N18H,2020-05-28,2020-05-28T21:32:00.000Z,179953.72972972973
SP1,SSUP,2020-06-19,2020-06-20T02:07:00.000Z,1441655.7021276595
SP1,BIAL,2020-06-17,2020-06-17T04:26:00.000Z,503476.03225806454
SP1,JNAC,2020-05-26,2020-05-26T23:30:00.000Z,2788329.84375
BH,N19H,2020-05-20,2020-05-20T22:47:00.000Z,922121.3571428572
RJ,COR1,2020-05-22,2020-05-22T05:58:00.000Z,331873.8202247191
